Caulobacter_AP07_pacbio_PROKKA_00071	iSSON_1240.SSON_0098	37.5	371	198	11	3	361	6	354	3.61e-49	168
Caulobacter_AP07_pacbio_PROKKA_00071	iSbBS512_1146.SbBS512_E0083	37.5	371	198	11	3	361	6	354	7.11e-49	167
Caulobacter_AP07_pacbio_PROKKA_00071	STM_v1_0.STM0128	37.4	372	197	12	3	361	6	354	2.92e-47	163
Caulobacter_AP07_pacbio_PROKKA_00073	iAF987.Gmet_0413	47.3	465	227	6	11	468	4	457	1.11e-136	401
Caulobacter_AP07_pacbio_PROKKA_00073	iJN1463.PP_1338	44.8	462	241	8	3	456	5	460	1.41e-123	368
Caulobacter_AP07_pacbio_PROKKA_00074	iCN900.CD630_34020	40.8	282	165	2	17	297	22	302	2.25e-64	204
Caulobacter_AP07_pacbio_PROKKA_00074	iNF517.LLMG_RS06735	39.7	302	163	5	6	299	9	299	4.33e-60	193
Caulobacter_AP07_pacbio_PROKKA_00074	iAF987.Gmet_0414	39.9	291	171	4	10	299	13	300	3.52e-59	191
Caulobacter_AP07_pacbio_PROKKA_00074	iYS854.USA300HOU_RS03995	37.8	286	175	3	13	297	18	301	4.78e-58	188
Caulobacter_AP07_pacbio_PROKKA_00076	iAF987.Gmet_0415	42.4	314	157	7	9	312	6	305	5.81e-58	196
Caulobacter_AP07_pacbio_PROKKA_00076	iML1515.b0092	43.4	309	153	8	14	310	5	303	7.97e-56	183
Caulobacter_AP07_pacbio_PROKKA_00076	iSbBS512_1146.SbBS512_E0085	43.4	309	153	8	14	310	5	303	7.97e-56	183
Caulobacter_AP07_pacbio_PROKKA_00076	iSDY_1059.SDY_0122	43.4	309	153	8	14	310	5	303	7.97e-56	183
Caulobacter_AP07_pacbio_PROKKA_00076	iSSON_1240.SSON_0100	43.4	309	153	8	14	310	5	303	7.97e-56	183
Caulobacter_AP07_pacbio_PROKKA_00076	STM_v1_0.STM0130	44.2	310	149	10	14	310	5	303	3.14e-55	181
Caulobacter_AP07_pacbio_PROKKA_00076	iSF_1195.SF0089	43.0	309	154	8	14	310	5	303	3.14e-55	181
Caulobacter_AP07_pacbio_PROKKA_00082	iAF987.Gmet_0902	64.6	390	133	2	1	389	1	386	3.16e-184	516
Caulobacter_AP07_pacbio_PROKKA_00083	iAF987.Gmet_0903	51.1	378	179	2	16	390	10	384	1.23e-136	395
Caulobacter_AP07_pacbio_PROKKA_00084	iYS854.USA300HOU_RS03910	38.7	357	194	10	21	367	5	346	4.24e-55	184
Caulobacter_AP07_pacbio_PROKKA_00085	iJN1463.PP_3433	49.3	355	170	7	6	352	6	358	1.27e-107	318
Caulobacter_AP07_pacbio_PROKKA_00086	iJN1463.PP_4621	64.4	427	147	4	2	427	8	430	3.39e-199	557
Caulobacter_AP07_pacbio_PROKKA_00094	iEK1008.Rv3569c	34.8	158	85	7	22	166	7	159	3.46e-09	56.2
Caulobacter_AP07_pacbio_PROKKA_00099	iEK1008.Rv0266c	59.7	1208	465	9	1	1194	1	1200	0.0	1361
Caulobacter_AP07_pacbio_PROKKA_00099	iAF692.Mbar_A3345	54.6	1254	501	7	6	1195	7	1256	0.0	1327
Caulobacter_AP07_pacbio_PROKKA_00102	iLJ478.TM0800	27.4	234	156	3	14	247	16	235	1.08e-15	76.3
Caulobacter_AP07_pacbio_PROKKA_00102	iEK1008.Rv1533	28.9	239	153	7	94	318	134	369	6.09e-14	71.6
Caulobacter_AP07_pacbio_PROKKA_00103	iEK1008.Rv1492	37.3	442	229	13	37	448	45	468	5.33e-53	188
Caulobacter_AP07_pacbio_PROKKA_00104	iEK1008.Rv1493	72.6	701	178	4	26	713	49	748	0.0	962
Caulobacter_AP07_pacbio_PROKKA_00107	iEK1008.Rv0134	39.1	128	69	5	46	169	10	132	4.08e-17	80.1
Caulobacter_AP07_pacbio_PROKKA_00112	iMM1415.109136	49.7	326	153	3	10	324	86	411	4.13e-91	277
Caulobacter_AP07_pacbio_PROKKA_00112	iCHOv1.100772148	49.2	325	148	3	14	324	95	416	6.77e-91	277
Caulobacter_AP07_pacbio_PROKKA_00112	iML1515.b2918	53.5	275	127	1	4	277	4	278	1.20e-86	263
Caulobacter_AP07_pacbio_PROKKA_00115	iJN1463.PP_1256	62.6	521	194	1	1	520	1	521	7.52e-195	553
Caulobacter_AP07_pacbio_PROKKA_00116	iJN1463.PP_2454	27.4	175	103	7	120	289	104	259	1.60e-05	45.8
Caulobacter_AP07_pacbio_PROKKA_00117	iLJ478.TM0025	33.7	719	427	21	46	729	2	705	1.42e-102	330
Caulobacter_AP07_pacbio_PROKKA_00118	iML1515.b0805	23.6	618	373	28	54	633	70	626	2.74e-12	70.1
Caulobacter_AP07_pacbio_PROKKA_00118	iYL1228.KPN_01250	22.8	779	430	35	52	763	68	742	5.62e-11	65.9
Caulobacter_AP07_pacbio_PROKKA_00118	iJN1463.PP_0669	21.4	786	454	27	44	789	149	810	3.00e-10	63.5
Caulobacter_AP07_pacbio_PROKKA_00120	iCN718.ABAYE_RS03690	50.4	413	192	4	1	412	1	401	2.31e-126	370
Caulobacter_AP07_pacbio_PROKKA_00120	iAF987.Gmet_2197	49.5	410	194	4	3	411	4	401	2.44e-118	350
Caulobacter_AP07_pacbio_PROKKA_00125	iHN637.CLJU_RS00610	25.9	436	296	8	15	439	17	436	6.22e-46	165
Caulobacter_AP07_pacbio_PROKKA_00125	STM_v1_0.STM4299	26.2	451	321	4	16	457	8	455	5.93e-43	157
Caulobacter_AP07_pacbio_PROKKA_00125	iCN900.CD630_00340	26.0	435	312	8	10	439	16	445	7.62e-41	151
Caulobacter_AP07_pacbio_PROKKA_00125	iML1515.b1616	28.1	455	305	9	10	454	4	446	1.45e-40	150
Caulobacter_AP07_pacbio_PROKKA_00125	iSF_1195.SF4103	25.5	455	327	5	16	461	4	455	2.45e-40	150
Caulobacter_AP07_pacbio_PROKKA_00127	iYL1228.KPN_00165	22.1	585	379	26	46	599	69	607	2.68e-10	63.5
Caulobacter_AP07_pacbio_PROKKA_00128	iEK1008.Rv2045c	36.2	478	261	14	43	493	16	476	4.15e-65	219
Caulobacter_AP07_pacbio_PROKKA_00128	iMM1415.11423	32.8	539	301	19	16	503	16	544	3.53e-60	209
Caulobacter_AP07_pacbio_PROKKA_00128	iMM1415.436059	35.0	483	243	21	59	494	53	511	4.64e-57	199
Caulobacter_AP07_pacbio_PROKKA_00132	STM_v1_0.STM2204	27.4	146	93	3	9	144	88	230	4.78e-04	39.7
Caulobacter_AP07_pacbio_PROKKA_00133	iLJ478.TM0306	28.9	433	261	16	55	448	24	448	2.33e-34	135
Caulobacter_AP07_pacbio_PROKKA_00133	iMM1415.66848	28.2	429	264	17	35	431	24	440	5.12e-34	134
Caulobacter_AP07_pacbio_PROKKA_00133	iCHOv1.100752441	27.7	412	250	14	55	434	49	444	3.25e-33	132
Caulobacter_AP07_pacbio_PROKKA_00133	iMM1415.71665	28.0	414	246	17	55	434	39	434	2.83e-33	132
Caulobacter_AP07_pacbio_PROKKA_00133	iCHOv1.100756134	30.0	333	198	14	55	364	49	369	6.62e-30	122
Caulobacter_AP07_pacbio_PROKKA_00134	iCN718.ABAYE_RS18840	65.6	375	129	0	1	375	1	375	4.75e-179	502
Caulobacter_AP07_pacbio_PROKKA_00134	iPC815.YPO1569	65.1	375	131	0	1	375	1	375	7.28e-178	499
Caulobacter_AP07_pacbio_PROKKA_00134	iML1515.b3605	63.5	375	137	0	1	375	1	375	3.88e-174	490
Caulobacter_AP07_pacbio_PROKKA_00134	iSbBS512_1146.SbBS512_E4031	63.5	375	137	0	1	375	1	375	3.88e-174	490
Caulobacter_AP07_pacbio_PROKKA_00134	iSF_1195.SF3644	63.5	375	137	0	1	375	1	375	3.88e-174	490
Caulobacter_AP07_pacbio_PROKKA_00134	iSSON_1240.SSON_3800	63.5	375	137	0	1	375	1	375	3.88e-174	490
Caulobacter_AP07_pacbio_PROKKA_00134	iSDY_1059.SDY_4038	63.5	375	137	0	1	375	1	375	1.11e-173	489
Caulobacter_AP07_pacbio_PROKKA_00134	STM_v1_0.STM3694	64.3	370	132	0	1	370	1	370	2.23e-173	488
Caulobacter_AP07_pacbio_PROKKA_00134	iYL1228.KPN_03949	63.2	375	138	0	1	375	1	375	1.38e-171	483
Caulobacter_AP07_pacbio_PROKKA_00134	iJN1463.PP_4736	62.1	375	142	0	1	375	1	375	6.37e-167	471
Caulobacter_AP07_pacbio_PROKKA_00135	iYL1228.KPN_03152	45.0	409	220	2	14	417	6	414	5.46e-107	322
Caulobacter_AP07_pacbio_PROKKA_00135	iML1515.b2801	44.7	409	221	2	14	417	21	429	3.92e-105	318
Caulobacter_AP07_pacbio_PROKKA_00135	iSSON_1240.SSON_2958	44.7	409	221	2	14	417	21	429	3.92e-105	318
Caulobacter_AP07_pacbio_PROKKA_00135	iSF_1195.SF2815	44.5	409	222	2	14	417	21	429	8.82e-104	314
Caulobacter_AP07_pacbio_PROKKA_00137	iYO844.BSU39780	25.9	320	185	9	4	308	3	285	9.25e-19	85.1
Caulobacter_AP07_pacbio_PROKKA_00139	iCHOv1.100766065	54.3	243	108	1	10	249	1	243	2.71e-81	243
Caulobacter_AP07_pacbio_PROKKA_00140	iYL1228.KPN_04788	38.7	204	113	3	71	271	44	238	1.07e-42	146
Caulobacter_AP07_pacbio_PROKKA_00140	STM_v1_0.STM1101	38.2	204	114	3	71	271	223	417	1.02e-39	142
Caulobacter_AP07_pacbio_PROKKA_00140	iSbBS512_1146.SbBS512_E4890	37.3	204	116	3	71	271	223	417	7.65e-38	137
Caulobacter_AP07_pacbio_PROKKA_00140	iSF_1195.SF4384	37.3	204	116	3	71	271	223	417	7.65e-38	137
Caulobacter_AP07_pacbio_PROKKA_00140	iSSON_1240.SSON_4499	37.3	204	116	3	71	271	223	417	7.65e-38	137
Caulobacter_AP07_pacbio_PROKKA_00140	iCHOv1.100766004	38.0	179	106	2	73	247	17	194	4.53e-39	135
Caulobacter_AP07_pacbio_PROKKA_00142	iMM1415.66848	29.9	388	226	12	73	439	43	405	2.51e-41	155
Caulobacter_AP07_pacbio_PROKKA_00142	iLJ478.TM0306	31.4	370	185	12	72	404	22	359	1.33e-40	153
Caulobacter_AP07_pacbio_PROKKA_00142	iCHOv1.100752441	29.1	388	226	13	72	438	47	406	2.29e-40	153
Caulobacter_AP07_pacbio_PROKKA_00142	iMM1415.71665	28.9	387	226	12	73	438	38	396	9.22e-40	151
Caulobacter_AP07_pacbio_PROKKA_00143	iML1515.b2155	28.7	115	78	2	61	171	45	159	7.19e-07	52.8
Caulobacter_AP07_pacbio_PROKKA_00143	iYL1228.KPN_04255	26.3	156	103	4	36	186	20	168	6.96e-07	52.8
Caulobacter_AP07_pacbio_PROKKA_00143	iYL1228.KPN_02593	29.8	141	90	4	35	171	5	140	7.07e-07	52.8
Caulobacter_AP07_pacbio_PROKKA_00143	iSSON_1240.SSON_2211	28.7	115	78	2	61	171	45	159	7.19e-07	52.8
Caulobacter_AP07_pacbio_PROKKA_00143	STM_v1_0.STM2199	27.8	115	79	2	61	171	45	159	1.63e-06	51.6
Caulobacter_AP07_pacbio_PROKKA_00143	iSDY_1059.SDY_1022	32.5	120	65	5	69	172	53	172	2.60e-05	47.8
Caulobacter_AP07_pacbio_PROKKA_00144	STM_v1_0.STM3697	28.8	312	165	6	43	350	70	328	2.75e-26	109
Caulobacter_AP07_pacbio_PROKKA_00147	iCN900.CD630_21940	24.9	281	192	7	4	272	7	280	1.39e-11	65.1
Caulobacter_AP07_pacbio_PROKKA_00147	iHN637.CLJU_RS10220	25.7	171	125	1	82	252	5	173	2.25e-11	63.9
Caulobacter_AP07_pacbio_PROKKA_00147	iMM1415.50798	26.9	171	119	2	84	252	441	607	3.73e-10	61.2
Caulobacter_AP07_pacbio_PROKKA_00147	iCHOv1.100689450	26.9	171	119	2	84	252	410	576	4.87e-10	60.8
Caulobacter_AP07_pacbio_PROKKA_00151	iYO844.BSU05860	44.2	294	157	3	6	298	1	288	3.10e-83	253
Caulobacter_AP07_pacbio_PROKKA_00152	iML1515.b4031	37.3	469	239	10	8	431	17	475	7.98e-94	291
Caulobacter_AP07_pacbio_PROKKA_00152	iSSON_1240.SSON_4209	37.1	469	240	10	8	431	17	475	2.48e-92	287
Caulobacter_AP07_pacbio_PROKKA_00152	iSF_1195.SF4174	36.7	471	239	11	8	431	17	475	7.71e-91	283
Caulobacter_AP07_pacbio_PROKKA_00152	iYO844.BSU33960	34.8	437	279	3	1	431	23	459	2.05e-83	263
Caulobacter_AP07_pacbio_PROKKA_00153	iMM904.YIL162W	32.0	510	302	15	30	501	28	530	3.30e-72	238
Caulobacter_AP07_pacbio_PROKKA_00154	iCHOv1.100767445	26.8	343	222	9	1	326	43	373	5.52e-17	80.5
Caulobacter_AP07_pacbio_PROKKA_00158	iCN718.ABAYE_RS15605	52.7	421	195	1	1	421	1	417	1.78e-145	420
Caulobacter_AP07_pacbio_PROKKA_00158	iPC815.YPO3569	51.7	424	201	1	1	424	1	420	2.88e-142	412
Caulobacter_AP07_pacbio_PROKKA_00158	iYL1228.KPN_03599	51.9	424	199	2	1	424	1	419	1.59e-141	410
Caulobacter_AP07_pacbio_PROKKA_00158	iJN1463.PP_0964	51.2	426	200	3	1	423	1	421	9.71e-141	408
Caulobacter_AP07_pacbio_PROKKA_00158	iSbBS512_1146.SbBS512_E3581	50.9	424	203	2	1	424	1	419	9.64e-138	400
Caulobacter_AP07_pacbio_PROKKA_00158	iML1515.b3189	50.9	424	203	2	1	424	1	419	1.94e-137	400
Caulobacter_AP07_pacbio_PROKKA_00158	iSF_1195.SF3229	50.9	424	203	2	1	424	1	419	1.94e-137	400
Caulobacter_AP07_pacbio_PROKKA_00158	iSSON_1240.SSON_3337	50.9	424	203	2	1	424	1	419	1.94e-137	400
Caulobacter_AP07_pacbio_PROKKA_00158	STM_v1_0.STM3307	51.2	424	202	2	1	424	1	419	2.74e-137	399
Caulobacter_AP07_pacbio_PROKKA_00158	iSDY_1059.SDY_3370	50.5	424	205	2	1	424	1	419	2.22e-136	397
